ANO,MES,DIA,TMAX,TMIN,LUGAR
2022,5,31,15.8,4.5,CAMPO DE MAYO AEROPUERTO
2022,5,31,17.3,-1.9,CATAMARCA AEROPUERTO
2022,5,31,16.5,-2.4,CERES AEROPUERTO
2022,5,31,17.4,1.5,CHAMICAL AEROPUERTO
2022,5,31,8.9,-0.4,CHAPELCO AEROPUERTO
2022,5,31,17.9,-3,CHEPES
2022,5,31,,,CHILECITO AEROPUERTO
2022,5,31,14.2,6.7,COMODORO RIVADAVIA AEROPUERTO
2022,5,31,17,0.4,CONCORDIA AEROPUERTO
2022,5,31,19.8,-1.6,CORDOBA AEROPUERTO
2022,5,31,17.6,3,CORDOBA OBSERVATORIO
2022,5,31,13.8,-4.3,CORONEL SUAREZ AEROPUERTO
2022,5,31,17.2,3.1,CORRIENTES AEROPUERTO
2022,5,31,16.7,-0.3,DOLORES AEROPUERTO
2022,5,31,12.7,-1.7,EL BOLSON AEROPUERTO
2022,5,31,10.5,-1,EL CALAFATE AEROPUERTO
2022,5,31,16,4.3,EL PALOMAR AEROPUERTO
2022,5,31,,2.4,ESCUELA DE AVIACION MILITAR AEROPUERTO
2022,5,31,9.4,-0.6,ESQUEL AEROPUERTO
2022,5,31,16.9,1.7,EZEIZA AEROPUERTO
2022,5,31,17.7,8,FORMOSA AEROPUERTO
2022,5,31,16.9,-3.4,GENERAL PICO AEROPUERTO
2022,5,31,10,1.2,GOBERNADOR GREGORES AEROPUERTO
2022,5,31,17.2,0.5,GUALEGUAYCHU AEROPUERTO
2022,5,31,16.6,4.5,IGUAZU AEROPUERTO
2022,5,31,17.8,8.3,ITUZAINGO
2022,5,31,13.2,,JACHAL
2022,5,31,18.5,-1.9,JUJUY AEROPUERTO
2022,5,31,17.6,0,JUJUY U N
2022,5,31,14.7,2.5,JUNIN AEROPUERTO
2022,5,31,13.5,3.6,LA PLATA AEROPUERTO
2022,5,31,18.3,-5.1,LA QUIACA OBSERVATORIO
2022,5,31,15.5,3.1,LA RIOJA AEROPUERTO
2022,5,31,17,3.7,LABOULAYE AEROPUERTO
2022,5,31,13,2.4,LAS FLORES
2022,5,31,17,6.3,LAS LOMITAS
2022,5,31,14.9,-3.3,MALARGUE AEROPUERTO
2022,5,31,5.5,-6.6,MAQUINCHAO
2022,5,31,16.8,-2.3,MAR DEL PLATA AEROPUERTO
2022,5,31,17.7,-3.2,MARCOS JUAREZ AEROPUERTO
2022,5,31,,3.8,MARIANO MORENO AEROPUERTO
2022,5,31,13.8,4.7,MENDOZA AEROPUERTO
2022,5,31,,4.7,MENDOZA OBSERVATORIO
2022,5,31,14.7,3.5,MERCEDES AEROPUERTO (CTES)
2022,5,31,,5.9,MERLO AEROPUERTO
2022,5,31,14.8,4,METAN
2022,5,31,14.2,3.7,MONTE CASEROS AEROPUERTO
2022,5,31,13.4,1.9,MORON AEROPUERTO
2022,5,31,12.3,1.9,NEUQUEN AEROPUERTO
2022,5,31,13.8,3.1,NUEVE DE JULIO
2022,5,31,17.1,1.4,OBERA
2022,5,31,16.3,-5,OLAVARRIA AEROPUERTO
2022,5,31,17.7,2.8,ORAN AEROPUERTO
2022,5,31,13.6,3.8,PARANA AEROPUERTO
2022,5,31,11.8,0.0999999999999998,PASO DE INDIOS
2022,5,31,17.9,2.9,PASO DE LOS LIBRES AEROPUERTO
2022,5,31,14.5,-0.5,PEHUAJO AEROPUERTO
2022,5,31,8.8,5.8,PERITO MORENO AEROPUERTO
2022,5,31,12.1,-1.6,PIGUE AEROPUERTO
2022,5,31,21,3,PILAR OBSERVATORIO
2022,5,31,15.8,5.6,POSADAS AEROPUERTO
2022,5,31,19.8,-2.6,PRESIDENCIA ROQUE SAENZ PE A AEROPUERTO
2022,5,31,5.6,1.5,PUERTO DESEADO AEROPUERTO
2022,5,31,14,0.3,PUERTO MADRYN AEROPUERTO
2022,5,31,19.4,1.9,PUNTA INDIO B.A.
2022,5,31,19.8,-0.2,RAFAELA AEROPUERTO
2022,5,31,15.3,1.5,RECONQUISTA AEROPUERTO
2022,5,31,17.1,3.7,RESISTENCIA AEROPUERTO
2022,5,31,15.4,4.1,RIO CUARTO AEROPUERTO
2022,5,31,4.3,0.3,RIO GALLEGOS AEROPUERTO
2022,5,31,4.2,3.4,RIO GRANDE B.A.
2022,5,31,24.9,1.4,RIVADAVIA
2022,5,31,20.4,0.8,ROSARIO AEROPUERTO
2022,5,31,15.1,-0.5,SALTA AEROPUERTO
2022,5,31,12.6,0.7,SAN ANTONIO OESTE AEROPUERTO
2022,5,31,16.2,2.2,SAN FERNANDO AEROPUERTO
2022,5,31,17.5,,SAN JUAN AEROPUERTO
2022,5,31,7,2.6,SAN JULIAN AEROPUERTO
2022,5,31,15.4,2.7,SAN LUIS AEROPUERTO
2022,5,31,15.8,-0.2,SAN MARTIN (MZA)
2022,5,31,15.7,-2.3,SAN RAFAEL AEROPUERTO
2022,5,31,7.7,3.4,SANTA CRUZ AEROPUERTO
2022,5,31,12.8,-2.4,SANTA ROSA AEROPUERTO
2022,5,31,20.5,-3.2,SANTA ROSA DE CONLARA AEROPUERTO
2022,5,31,18.8,1.4,SANTIAGO DEL ESTERO AEROPUERTO
2022,5,31,15.9,-1.2,SAUCE VIEJO AEROPUERTO
2022,5,31,18.7,-0.3,SUNCHALES AEROPUERTO
2022,5,31,14.8,3.2,TANDIL AEROPUERTO
2022,5,31,17.1,1.4,TARTAGAL AEROPUERTO
2022,5,31,17.1,-2.3,TERMAS DE RIO HONDO AEROPUERTO
2022,5,31,17,-0.6,TINOGASTA
2022,5,31,12.3,4.2,TRELEW AEROPUERTO
2022,5,31,15.2,2.7,TRENQUE LAUQUEN
2022,5,31,10,-1.4,TRES ARROYOS
2022,5,31,14.3,3,TUCUMAN AEROPUERTO
2022,5,31,7.4,0.5,USHUAIA AEROPUERTO
2022,5,31,12.5,-7.4,USPALLATA
2022,5,31,17.6,1.1,VENADO TUERTO AEROPUERTO
2022,5,31,15.9,-3.2,VICTORICA
2022,5,31,12.5,-0.8,VIEDMA AEROPUERTO
2022,5,31,19.8,-2.2,VILLA DE MARIA DEL RIO SECO
2022,5,31,19.5,0.8,VILLA DOLORES AEROPUERTO
2022,5,31,13.4,-3.3,VILLA GESELL AEROPUERTO
2022,5,31,15.8,-7,VILLA REYNOLDS AEROPUERTO
2022,6,1,15.2,3.6,AEROPARQUE CABA
2022,6,1,13.5,-6,AZUL AEROPUERTO
2022,6,1,13.8,-2.6,BAHIA BLANCA AEROPUERTO
2022,6,1,10.5,-2.3,BARILOCHE AEROPUERTO
2022,6,1,-18.1,-24.8,BASE BELGRANO II
2022,6,1,2.9,-0.9,BASE CARLINI (EX JUBANY)
2022,6,1,-0.1,-11.7,BASE ESPERANZA
2022,6,1,-7.2,-18.2,BASE MARAMBIO
2022,6,1,-4.1,-4.7,BASE ORCADAS
2022,6,1,-2.6,-4.6,BASE SAN MARTIN
2022,6,1,10.5,-2.3,BENITO JUAREZ
2022,6,1,16.9,4.2,BERNARDO DE IRIGOYEN AEROPUERTO
2022,6,1,18.5,-5,BOLIVAR AEROPUERTO
2022,6,1,17.4,5.4,BUENOS AIRES OBSERVATORIO
2022,6,1,15.1,-1.7,CAMPO DE MAYO AEROPUERTO
2022,6,1,22.8,2,CATAMARCA AEROPUERTO
2022,6,1,20.8,0.4,CERES AEROPUERTO
2022,6,1,18.8,4.4,CHAMICAL AEROPUERTO
2022,6,1,11.1,-2.9,CHAPELCO AEROPUERTO
2022,6,1,16.5,2.1,CHEPES
2022,6,1,,,CHILECITO AEROPUERTO
2022,6,1,14.3,5.5,COMODORO RIVADAVIA AEROPUERTO
2022,6,1,13,-0.8,CONCORDIA AEROPUERTO
2022,6,1,19,-1.4,CORDOBA AEROPUERTO
2022,6,1,15.8,2.5,CORDOBA OBSERVATORIO
2022,6,1,14.7,-4.5,CORONEL SUAREZ AEROPUERTO
2022,6,1,19,7.3,CORRIENTES AEROPUERTO
2022,6,1,16.5,-1.9,DOLORES AEROPUERTO
2022,6,1,17.5,0.4,EL BOLSON AEROPUERTO
2022,6,1,9.4,-0.8,EL CALAFATE AEROPUERTO
2022,6,1,15.9,-3.3,EL PALOMAR AEROPUERTO
2022,6,1,,-2.6,ESCUELA DE AVIACION MILITAR AEROPUERTO
2022,6,1,15.6,-2,ESQUEL AEROPUERTO
2022,6,1,19.2,-1.7,EZEIZA AEROPUERTO
2022,6,1,17.1,7.9,FORMOSA AEROPUERTO
2022,6,1,16.2,1.1,GENERAL PICO AEROPUERTO
2022,6,1,7.3,1.2,GOBERNADOR GREGORES AEROPUERTO
2022,6,1,18.8,0.0999999999999999,GUALEGUAYCHU AEROPUERTO
2022,6,1,18.7,6.2,IGUAZU AEROPUERTO
2022,6,1,19.7,8.8,ITUZAINGO
2022,6,1,19.5,,JACHAL
2022,6,1,18.5,8.8,JUJUY AEROPUERTO
2022,6,1,15.5,5.9,JUJUY U N
2022,6,1,16.7,-2.7,JUNIN AEROPUERTO
2022,6,1,12.9,0.5,LA PLATA AEROPUERTO
2022,6,1,15.7,-8.3,LA QUIACA OBSERVATORIO
2022,6,1,20.6,1.9,LA RIOJA AEROPUERTO
2022,6,1,18.5,-0.3,LABOULAYE AEROPUERTO
2022,6,1,12.9,-1.8,LAS FLORES
2022,6,1,20,5.5,LAS LOMITAS
2022,6,1,16.5,-4.5,MALARGUE AEROPUERTO
2022,6,1,11.9,-7.3,MAQUINCHAO
2022,6,1,11.8,1.2,MAR DEL PLATA AEROPUERTO
2022,6,1,15.4,-4.9,MARCOS JUAREZ AEROPUERTO
2022,6,1,,-2,MARIANO MORENO AEROPUERTO
2022,6,1,12.5,3.2,MENDOZA AEROPUERTO
2022,6,1,,1.2,MENDOZA OBSERVATORIO
2022,6,1,17.6,6.1,MERCEDES AEROPUERTO (CTES)
2022,6,1,,2.4,MERLO AEROPUERTO
2022,6,1,16.7,6.3,METAN
2022,6,1,13.5,1.6,MONTE CASEROS AEROPUERTO
2022,6,1,15.5,4.3,MORON AEROPUERTO
2022,6,1,16.4,-0.6,NEUQUEN AEROPUERTO
2022,6,1,17.3,1.6,NUEVE DE JULIO
2022,6,1,,,OBERA
2022,6,1,12.6,-2.7,OLAVARRIA AEROPUERTO
2022,6,1,20.9,7.5,ORAN AEROPUERTO
2022,6,1,19.1,1.2,PARANA AEROPUERTO
2022,6,1,16.7,1.2,PASO DE INDIOS
2022,6,1,16.8,4.7,PASO DE LOS LIBRES AEROPUERTO
2022,6,1,18.3,-1.1,PEHUAJO AEROPUERTO
2022,6,1,,,PERITO MORENO AEROPUERTO
2022,6,1,12.1,-4.7,PIGUE AEROPUERTO
2022,6,1,17.7,0.4,PILAR OBSERVATORIO
2022,6,1,18.8,4.4,POSADAS AEROPUERTO
2022,6,1,15.8,4.5,PRESIDENCIA ROQUE SAENZ PE A AEROPUERTO
2022,6,1,9.5,2.7,PUERTO DESEADO AEROPUERTO
2022,6,1,17.6,,PUERTO MADRYN AEROPUERTO
2022,6,1,15.7,-1.3,PUNTA INDIO B.A.
2022,6,1,15.1,2.8,RAFAELA AEROPUERTO
2022,6,1,18.4,3.3,RECONQUISTA AEROPUERTO
2022,6,1,18.7,7,RESISTENCIA AEROPUERTO
2022,6,1,17.3,-0.1,RIO CUARTO AEROPUERTO
2022,6,1,6.3,1.8,RIO GALLEGOS AEROPUERTO
2022,6,1,2.9,0.1,RIO GRANDE B.A.
2022,6,1,22.8,5.7,RIVADAVIA
2022,6,1,19.3,0.8,ROSARIO AEROPUERTO
2022,6,1,12.3,6.2,SALTA AEROPUERTO
2022,6,1,16.7,0.9,SAN ANTONIO OESTE AEROPUERTO
2022,6,1,14.2,-1.5,SAN FERNANDO AEROPUERTO
2022,6,1,21.6,0.3,SAN JUAN AEROPUERTO
2022,6,1,5.4,2.5,SAN JULIAN AEROPUERTO
2022,6,1,14.7,3.8,SAN LUIS AEROPUERTO
2022,6,1,16.1,1.9,SAN MARTIN (MZA)
2022,6,1,19.5,-1.6,SAN RAFAEL AEROPUERTO
2022,6,1,5.7,-0.4,SANTA CRUZ AEROPUERTO
2022,6,1,18.8,-3.6,SANTA ROSA AEROPUERTO
2022,6,1,14.5,-5.7,SANTA ROSA DE CONLARA AEROPUERTO
2022,6,1,18.5,4.3,SANTIAGO DEL ESTERO AEROPUERTO
2022,6,1,18.3,0.9,SAUCE VIEJO AEROPUERTO
2022,6,1,16.1,3.7,SUNCHALES AEROPUERTO
2022,6,1,15.6,-4.2,TANDIL AEROPUERTO
2022,6,1,18.4,4.2,TARTAGAL AEROPUERTO
2022,6,1,15.4,0.9,TERMAS DE RIO HONDO AEROPUERTO
2022,6,1,20,,TINOGASTA
2022,6,1,18.2,-4.4,TRELEW AEROPUERTO
2022,6,1,16.5,-1.1,TRENQUE LAUQUEN
2022,6,1,14.3,0.8,TRES ARROYOS
2022,6,1,19.8,4.8,TUCUMAN AEROPUERTO
2022,6,1,4.6,2.6,USHUAIA AEROPUERTO
2022,6,1,17.7,-3.8,USPALLATA
2022,6,1,19.5,-2.3,VENADO TUERTO AEROPUERTO
2022,6,1,,,VICTORICA
2022,6,1,18.9,-1.1,VIEDMA AEROPUERTO
2022,6,1,20.8,0.7,VILLA DE MARIA DEL RIO SECO
2022,6,1,17.2,5.1,VILLA DOLORES AEROPUERTO
2022,6,1,12.1,-4.1,VILLA GESELL AEROPUERTO
2022,6,1,21.6,-2.8,VILLA REYNOLDS AEROPUERTO
2022,6,2,16.2,6.8,AEROPARQUE CABA
2022,6,2,13.3,3.1,AZUL AEROPUERTO
2022,6,2,18.7,8.3,BAHIA BLANCA AEROPUERTO
2022,6,2,7.9,6.8,BARILOCHE AEROPUERTO
2022,6,2,-16.2,-22.3,BASE BELGRANO II
2022,6,2,-1.5,-1.4,BASE CARLINI (EX JUBANY)
2022,6,2,-4.4,-12.6,BASE ESPERANZA
2022,6,2,-4.4,-16.7,BASE MARAMBIO
2022,6,2,-3.3,-3.3,BASE ORCADAS
2022,6,2,-1.5,-7.3,BASE SAN MARTIN
2022,6,2,13.5,0.9,BENITO JUAREZ
2022,6,2,12.1,8.6,BERNARDO DE IRIGOYEN AEROPUERTO
2022,6,2,15.6,2.2,BOLIVAR AEROPUERTO
2022,6,2,15.7,6.2,BUENOS AIRES OBSERVATORIO
2022,6,2,17.7,-0.2,CAMPO DE MAYO AEROPUERTO
2022,6,2,17.8,-0.7,CATAMARCA AEROPUERTO
2022,6,2,21.9,1.9,CERES AEROPUERTO
2022,6,2,20.9,2.7,CHAMICAL AEROPUERTO
2022,6,2,11.8,7,CHAPELCO AEROPUERTO
2022,6,2,16.3,6.4,CHEPES
2022,6,2,17.4,-1.8,CHILECITO AEROPUERTO
2022,6,2,10.7,3.3,COMODORO RIVADAVIA AEROPUERTO
2022,6,2,18,-0.9,CONCORDIA AEROPUERTO
2022,6,2,17.8,1.3,CORDOBA AEROPUERTO
2022,6,2,21.5,5.2,CORDOBA OBSERVATORIO
2022,6,2,17,-3.1,CORONEL SUAREZ AEROPUERTO
2022,6,2,17.5,,CORRIENTES AEROPUERTO
2022,6,2,17,3.7,DOLORES AEROPUERTO
2022,6,2,13.3,8.2,EL BOLSON AEROPUERTO
2022,6,2,11.1,-3.3,EL CALAFATE AEROPUERTO
2022,6,2,15.7,1.7,EL PALOMAR AEROPUERTO
2022,6,2,,1.3,ESCUELA DE AVIACION MILITAR AEROPUERTO
2022,6,2,9.7,5.2,ESQUEL AEROPUERTO
2022,6,2,16.5,4.1,EZEIZA AEROPUERTO
2022,6,2,23.8,10.4,FORMOSA AEROPUERTO
2022,6,2,18,5,GENERAL PICO AEROPUERTO
2022,6,2,9.8,1.6,GOBERNADOR GREGORES AEROPUERTO
2022,6,2,16.5,-0.7,GUALEGUAYCHU AEROPUERTO
2022,6,2,14.3,8.3,IGUAZU AEROPUERTO
2022,6,2,20.4,7.8,ITUZAINGO
2022,6,2,22.7,,JACHAL
2022,6,2,20.8,1.8,JUJUY AEROPUERTO
2022,6,2,18.6,2.8,JUJUY U N
2022,6,2,16.7,1.1,JUNIN AEROPUERTO
2022,6,2,17.6,5.9,LA PLATA AEROPUERTO
2022,6,2,12.4,-8.7,LA QUIACA OBSERVATORIO
2022,6,2,19.3,2.7,LA RIOJA AEROPUERTO
2022,6,2,19.5,1.8,LABOULAYE AEROPUERTO
2022,6,2,14.5,3.9,LAS FLORES
2022,6,2,24.1,6.9,LAS LOMITAS
2022,6,2,15.4,-1.4,MALARGUE AEROPUERTO
2022,6,2,12.4,3.1,MAQUINCHAO
2022,6,2,16.1,5.3,MAR DEL PLATA AEROPUERTO
2022,6,2,19.6,1.7,MARCOS JUAREZ AEROPUERTO
2022,6,2,,3,MARIANO MORENO AEROPUERTO
2022,6,2,15.6,1.6,MENDOZA AEROPUERTO
2022,6,2,,4,MENDOZA OBSERVATORIO
2022,6,2,20.1,7,MERCEDES AEROPUERTO (CTES)
2022,6,2,,4.1,MERLO AEROPUERTO
2022,6,2,20.9,1.5,METAN
2022,6,2,16.6,5,MONTE CASEROS AEROPUERTO
2022,6,2,15.4,5.3,MORON AEROPUERTO
2022,6,2,15.7,7.2,NEUQUEN AEROPUERTO
2022,6,2,14.3,6.8,NUEVE DE JULIO
2022,6,2,17.9,9.5,OBERA
2022,6,2,17.5,-1.5,OLAVARRIA AEROPUERTO
2022,6,2,19.7,9.9,ORAN AEROPUERTO
2022,6,2,17,7.4,PARANA AEROPUERTO
2022,6,2,9.5,-5.1,PASO DE INDIOS
2022,6,2,17.6,7.7,PASO DE LOS LIBRES AEROPUERTO
2022,6,2,17.7,5.5,PEHUAJO AEROPUERTO
2022,6,2,,,PERITO MORENO AEROPUERTO
2022,6,2,18.5,0.3,PIGUE AEROPUERTO
2022,6,2,22.3,3.5,PILAR OBSERVATORIO
2022,6,2,18.7,10.1,POSADAS AEROPUERTO
2022,6,2,19.2,2.5,PRESIDENCIA ROQUE SAENZ PE A AEROPUERTO
2022,6,2,8.2,-0.5,PUERTO DESEADO AEROPUERTO
2022,6,2,14.9,2.2,PUERTO MADRYN AEROPUERTO
2022,6,2,18,7.2,PUNTA INDIO B.A.
2022,6,2,19.5,2.6,RAFAELA AEROPUERTO
2022,6,2,15.2,4,RECONQUISTA AEROPUERTO
2022,6,2,19.3,4.7,RESISTENCIA AEROPUERTO
2022,6,2,13.7,-0.5,RIO CUARTO AEROPUERTO
2022,6,2,8.7,-3.8,RIO GALLEGOS AEROPUERTO
2022,6,2,6.4,-7.2,RIO GRANDE B.A.
2022,6,2,22.1,9.5,RIVADAVIA
2022,6,2,17,1.8,ROSARIO AEROPUERTO
2022,6,2,19.2,-3.3,SALTA AEROPUERTO
2022,6,2,16.6,5.4,SAN ANTONIO OESTE AEROPUERTO
2022,6,2,15.5,5.9,SAN FERNANDO AEROPUERTO
2022,6,2,16.5,2.8,SAN JUAN AEROPUERTO
2022,6,2,9.6,-2.1,SAN JULIAN AEROPUERTO
2022,6,2,16.3,1.9,SAN LUIS AEROPUERTO
2022,6,2,18.4,-1.3,SAN MARTIN (MZA)
2022,6,2,15.8,1.5,SAN RAFAEL AEROPUERTO
2022,6,2,4.6,-1.1,SANTA CRUZ AEROPUERTO
2022,6,2,17.9,5.7,SANTA ROSA AEROPUERTO
2022,6,2,18.6,-0.7,SANTA ROSA DE CONLARA AEROPUERTO
2022,6,2,21,0,SANTIAGO DEL ESTERO AEROPUERTO
2022,6,2,19.8,-0.2,SAUCE VIEJO AEROPUERTO
2022,6,2,19.7,3.2,SUNCHALES AEROPUERTO
2022,6,2,12.3,0.1,TANDIL AEROPUERTO
2022,6,2,23.8,3.8,TARTAGAL AEROPUERTO
2022,6,2,18.3,-0.3,TERMAS DE RIO HONDO AEROPUERTO
2022,6,2,23.5,0.9,TINOGASTA
2022,6,2,13.7,-3,TRELEW AEROPUERTO
2022,6,2,19.5,4,TRENQUE LAUQUEN
2022,6,2,18,2.1,TRES ARROYOS
2022,6,2,17.7,2.9,TUCUMAN AEROPUERTO
2022,6,2,3.4,-3.8,USHUAIA AEROPUERTO
2022,6,2,19.1,2.3,USPALLATA
2022,6,2,15.3,2.8,VENADO TUERTO AEROPUERTO
2022,6,2,19.4,5.6,VICTORICA
2022,6,2,15.4,5.6,VIEDMA AEROPUERTO
2022,6,2,21.7,-1.3,VILLA DE MARIA DEL RIO SECO
2022,6,2,16.4,1.5,VILLA DOLORES AEROPUERTO
2022,6,2,16.4,6.2,VILLA GESELL AEROPUERTO
2022,6,2,18.1,-2,VILLA REYNOLDS AEROPUERTO
2022,6,3,16.7,9.7,AEROPARQUE CABA
2022,6,3,16.6,3.6,AZUL AEROPUERTO
2022,6,3,19.6,9.5,BAHIA BLANCA AEROPUERTO
2022,6,3,11.6,6.9,BARILOCHE AEROPUERTO
2022,6,3,-23.3,-27.8,BASE BELGRANO II
2022,6,3,-2.6,-2.5,BASE CARLINI (EX JUBANY)
2022,6,3,-5.3,-14.1,BASE ESPERANZA
2022,6,3,-16.8,-17.8,BASE MARAMBIO
2022,6,3,-1.1,-5.2,BASE ORCADAS
2022,6,3,3.7,-8.9,BASE SAN MARTIN
2022,6,3,17,1.3,BENITO JUAREZ
2022,6,3,21.3,13.3,BERNARDO DE IRIGOYEN AEROPUERTO
2022,6,3,12.5,5.5,BOLIVAR AEROPUERTO
2022,6,3,14.2,10.3,BUENOS AIRES OBSERVATORIO
2022,6,3,13.5,0.9,CAMPO DE MAYO AEROPUERTO
2022,6,3,21,1.1,CATAMARCA AEROPUERTO
2022,6,3,22.1,6,CERES AEROPUERTO
2022,6,3,19.1,6.7,CHAMICAL AEROPUERTO
2022,6,3,10.2,2.7,CHAPELCO AEROPUERTO
2022,6,3,22.9,4.8,CHEPES
2022,6,3,20.7,0.9,CHILECITO AEROPUERTO
2022,6,3,13.5,8.2,COMODORO RIVADAVIA AEROPUERTO
2022,6,3,18.1,3.2,CONCORDIA AEROPUERTO
2022,6,3,22.8,0,CORDOBA AEROPUERTO
2022,6,3,24.2,8,CORDOBA OBSERVATORIO
2022,6,3,17.4,5.1,CORONEL SUAREZ AEROPUERTO
2022,6,3,22.2,,CORRIENTES AEROPUERTO
2022,6,3,16.7,4,DOLORES AEROPUERTO
2022,6,3,15.1,6.6,EL BOLSON AEROPUERTO
2022,6,3,10.3,-0.3,EL CALAFATE AEROPUERTO
2022,6,3,16.8,1.3,EL PALOMAR AEROPUERTO
2022,6,3,,2.1,ESCUELA DE AVIACION MILITAR AEROPUERTO
2022,6,3,10.1,4.9,ESQUEL AEROPUERTO
2022,6,3,19,5,EZEIZA AEROPUERTO
2022,6,3,23.1,12,FORMOSA AEROPUERTO
2022,6,3,14.2,5.8,GENERAL PICO AEROPUERTO
2022,6,3,12.9,0,GOBERNADOR GREGORES AEROPUERTO
2022,6,3,18,4,GUALEGUAYCHU AEROPUERTO
2022,6,3,22.4,14.2,IGUAZU AEROPUERTO
2022,6,3,23,14.5,ITUZAINGO
2022,6,3,24.2,,JACHAL
2022,6,3,20.1,6.5,JUJUY AEROPUERTO
2022,6,3,19,3.6,JUJUY U N
2022,6,3,15.8,1.2,JUNIN AEROPUERTO
2022,6,3,16.7,3.9,LA PLATA AEROPUERTO
2022,6,3,13,-8.8,LA QUIACA OBSERVATORIO
2022,6,3,19.3,1.4,LA RIOJA AEROPUERTO
2022,6,3,20.3,3.2,LABOULAYE AEROPUERTO
2022,6,3,12,8,LAS FLORES
2022,6,3,23.1,9.3,LAS LOMITAS
2022,6,3,15.8,-0.8,MALARGUE AEROPUERTO
2022,6,3,10.1,4.7,MAQUINCHAO
2022,6,3,14,-1.1,MAR DEL PLATA AEROPUERTO
2022,6,3,20.8,0.6,MARCOS JUAREZ AEROPUERTO
2022,6,3,,5.6,MARIANO MORENO AEROPUERTO
2022,6,3,17.9,2.2,MENDOZA AEROPUERTO
2022,6,3,,5.6,MENDOZA OBSERVATORIO
2022,6,3,15.8,11.2,MERCEDES AEROPUERTO (CTES)
2022,6,3,,3.2,MERLO AEROPUERTO
2022,6,3,18.9,5.2,METAN
2022,6,3,14.7,9.1,MONTE CASEROS AEROPUERTO
2022,6,3,16.2,1.9,MORON AEROPUERTO
2022,6,3,15,1,NEUQUEN AEROPUERTO
2022,6,3,17.7,7.3,NUEVE DE JULIO
2022,6,3,23.3,14,OBERA
2022,6,3,12.9,1.9,OLAVARRIA AEROPUERTO
2022,6,3,22.7,9.1,ORAN AEROPUERTO
2022,6,3,20.2,4.8,PARANA AEROPUERTO
2022,6,3,11.1,6.3,PASO DE INDIOS
2022,6,3,18.4,10.6,PASO DE LOS LIBRES AEROPUERTO
2022,6,3,17.7,6,PEHUAJO AEROPUERTO
2022,6,3,7.1,-5.6,PERITO MORENO AEROPUERTO
2022,6,3,13.7,6.1,PIGUE AEROPUERTO
2022,6,3,20.4,2.3,PILAR OBSERVATORIO
2022,6,3,22.2,12.8,POSADAS AEROPUERTO
2022,6,3,21.6,2.7,PRESIDENCIA ROQUE SAENZ PE A AEROPUERTO
2022,6,3,11,,PUERTO DESEADO AEROPUERTO
2022,6,3,16.9,4.8,PUERTO MADRYN AEROPUERTO
2022,6,3,12.8,7.8,PUNTA INDIO B.A.
2022,6,3,20.3,7,RAFAELA AEROPUERTO
2022,6,3,19.6,4.8,RECONQUISTA AEROPUERTO
2022,6,3,23.3,6.8,RESISTENCIA AEROPUERTO
2022,6,3,17.8,3.7,RIO CUARTO AEROPUERTO
2022,6,3,6.2,1.5,RIO GALLEGOS AEROPUERTO
2022,6,3,8.2,0.6,RIO GRANDE B.A.
2022,6,3,20.7,6.9,RIVADAVIA
2022,6,3,21,1.9,ROSARIO AEROPUERTO
2022,6,3,21,1.3,SALTA AEROPUERTO
2022,6,3,20.6,6.9,SAN ANTONIO OESTE AEROPUERTO
2022,6,3,14.2,4.9,SAN FERNANDO AEROPUERTO
2022,6,3,18.1,-4.9,SAN JUAN AEROPUERTO
2022,6,3,11,0.6,SAN JULIAN AEROPUERTO
2022,6,3,21.1,6.2,SAN LUIS AEROPUERTO
2022,6,3,20.6,1.2,SAN MARTIN (MZA)
2022,6,3,21.9,4.6,SAN RAFAEL AEROPUERTO
2022,6,3,8.6,-0.4,SANTA CRUZ AEROPUERTO
2022,6,3,15.8,2.4,SANTA ROSA AEROPUERTO
2022,6,3,19.8,,SANTA ROSA DE CONLARA AEROPUERTO
2022,6,3,24.5,0.8,SANTIAGO DEL ESTERO AEROPUERTO
2022,6,3,22.4,4.6,SAUCE VIEJO AEROPUERTO
2022,6,3,19.6,7.1,SUNCHALES AEROPUERTO
2022,6,3,13.1,0.1,TANDIL AEROPUERTO
2022,6,3,18.3,6.1,TARTAGAL AEROPUERTO
2022,6,3,19.3,1.3,TERMAS DE RIO HONDO AEROPUERTO
2022,6,3,24.3,1.1,TINOGASTA
2022,6,3,19.6,6.5,TRELEW AEROPUERTO
2022,6,3,16.7,5.2,TRENQUE LAUQUEN
2022,6,3,13,6.8,TRES ARROYOS
2022,6,3,20.8,7.4,TUCUMAN AEROPUERTO
2022,6,3,7.5,2.4,USHUAIA AEROPUERTO
2022,6,3,16,0.5,USPALLATA
2022,6,3,17.2,2.2,VENADO TUERTO AEROPUERTO
2022,6,3,17.8,5,VICTORICA
2022,6,3,20.8,8.1,VIEDMA AEROPUERTO
2022,6,3,22,4.4,VILLA DE MARIA DEL RIO SECO
2022,6,3,23.2,5.7,VILLA DOLORES AEROPUERTO
2022,6,3,16.7,2.9,VILLA GESELL AEROPUERTO
2022,6,3,20.3,-1.7,VILLA REYNOLDS AEROPUERTO
2022,6,4,16.7,7.8,AEROPARQUE CABA
2022,6,4,18.9,5.8,AZUL AEROPUERTO
2022,6,4,16.4,4.7,BAHIA BLANCA AEROPUERTO
2022,6,4,8.9,1.6,BARILOCHE AEROPUERTO
